YEAR,TEAM NO,TEAM ID,TEAM,SEED,ROUND,CONF,CONF ID,SEED_PAKE,SEED_PAKE RANK,SEED_PASE,SEED_PASE RANK,SEED_GAMES,SEED_W,SEED_L,SEED_WIN%,SEED_R64,SEED_R32,SEED_S16,SEED_E8,SEED_F4,SEED_F2,SEED_CHAMP,SEED_TOP2,SEED_CHAMP%,PROG_PAKE,PROG_PAKE RANK,PROG_PASE,PROG_PASE RANK,PROG_GAMES,PROG_W,PROG_L,PROG_WIN%,PROG_R64,PROG_R32,PROG_S16,PROG_E8,PROG_F4,PROG_F2,PROG_CHAMP,PROG_TOP2,PROG_F4%,PROG_CHAMP%,CONF_PAKE,CONF_PAKE RANK,CONF_PASE,CONF_PASE RANK,CONF_GAMES,CONF_W,CONF_L,CONF_WIN%,CONF_R64,CONF_R32,CONF_S16,CONF_E8,CONF_F4,CONF_F2,CONF_CHAMP,CONF_TOP2,CONF_CHAMP%
2010,147,199,Tennessee,6,8,SEC,28,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-2.0,215.0,-0.3,154.0,27.0,16.0,11.0,0.593,11.0,8.0,6.0,2.0,0.0,0.0,0.0,3.0,0.7509999999999999,0.239,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2010,146,200,Texas,8,64,B12,7,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-5.6,240.0,-4.5,238.0,24.0,11.0,13.0,0.458,13.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,0.6579999999999999,0.171,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2010,145,201,Texas A&M,5,32,B12,7,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,0.4,65.0,0.5,66.0,16.0,8.0,8.0,0.5,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.308,0.040999999999999995,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2010,144,210,UC Santa Barbara,15,64,BW,11,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.9,183.0,-0.9,182.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,-1.4,23,-0.8,23,18,2,16,0.111,16,2,0,0,0,0,0,0,0.002
2010,143,217,UNLV,8,64,MWC,20,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-2.5,222.0,-3.3,230.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.006999999999999999,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2010,142,221,Utah St.,12,64,WAC,32,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-3.9,235.0,-3.4,232.0,8.0,1.0,7.0,0.125,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.015,-4.0,29,-3.7,28,19,2,17,0.105,17,2,0,0,0,0,0,0,0.01
2010,141,222,UTEP,12,64,CUSA,13,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-0.6,170.0,-0.5,167.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.002,4.2,4,4.8,4,35,17,18,0.486,18,9,3,2,2,1,0,2,0.319
2010,140,225,Vanderbilt,4,64,SEC,28,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,-3.4,231.0,-5.0,240.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.018000000000000002,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2010,139,227,Vermont,16,64,AE,3,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-1.8,212.0,-1.1,195.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,-1.8,25,-0.9,24,17,1,16,0.059,16,1,0,0,0,0,0,0,0.0
2010,138,228,Villanova,2,32,BE,8,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,4.8,9.0,4.0,12.0,40.0,29.0,11.0,0.725,13.0,11.0,6.0,4.0,4.0,2.0,2.0,7.0,0.929,0.551,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,137,231,Wake Forest,9,32,ACC,2,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,-0.6,172.0,-1.2,196.0,3.0,1.0,2.0,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.004,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2010,136,232,Washington,11,16,P12,23,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,0.7,50.0,1.3,33.0,9.0,5.0,4.0,0.556,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.162,0.027000000000000003,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2010,135,235,West Virginia,2,4,BE,8,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,-1.1,194.0,-0.2,142.0,25.0,14.0,11.0,0.56,11.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,0.642,0.17600000000000002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,134,239,Winthrop,16,68,BSth,10,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.7,175.0,-1.0,186.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,-1.3,22,-1.5,26,14,0,14,0.0,14,0,0,0,0,0,0,0,0.0
2010,133,240,Wisconsin,4,32,B10,6,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,1.5,31.0,2.8,19.0,37.0,23.0,14.0,0.622,14.0,11.0,7.0,2.0,2.0,1.0,0.0,2.0,0.8190000000000001,0.312,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2010,132,241,Wofford,13,64,SC,27,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-1.2,198.0,-0.9,184.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.002,-1.2,21,0.1,18,21,5,16,0.238,16,3,1,1,0,0,0,0,0.024
2010,131,244,Xavier,6,16,A10,1,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,4.1,13.0,2.7,20.0,28.0,18.0,10.0,0.643,10.0,9.0,7.0,2.0,0.0,0.0,0.0,2.0,0.519,0.087,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2009,130,2,Akron,13,64,MAC,17,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-1.0,192.0,-1.3,198.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.2,14,0.9,12,22,6,16,0.273,16,5,1,0,0,0,0,0,0.002
2009,129,4,Alabama St.,16,68,SWAC,31,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.4,156.0,-0.3,153.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,18,-0.1,20,8,0,8,0.0,8,0,0,0,0,0,0,0,0.0
2009,128,6,American,14,64,Pat,25,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-0.5,166.0,-0.4,159.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,-2.2,26,-1.4,25,17,1,16,0.059,16,1,0,0,0,0,0,0,0.001
2009,127,8,Arizona,12,16,P12,23,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-2.4,219.0,-2.8,226.0,31.0,19.0,12.0,0.613,12.0,8.0,8.0,3.0,0.0,0.0,0.0,6.0,0.887,0.39799999999999996,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2009,126,9,Arizona St.,6,32,P12,23,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-2.0,216.0,-2.0,215.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.016,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2009,125,16,Binghamton,15,64,AE,3,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.1,113.0,-0.1,115.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,25,-0.9,24,17,1,16,0.059,16,1,0,0,0,0,0,0,0.0
2009,124,18,Boston College,7,64,ACC,2,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-0.4,161.0,-0.9,178.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2009,123,24,Butler,9,64,Horz,14,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,7.0,4.0,8.7,3.0,26.0,17.0,9.0,0.654,9.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.373,0.057,6.0,3,7.9,2,30,13,17,0.433,17,5,2,2,2,2,0,0,0.037000000000000005
2009,122,25,BYU,8,64,MWC,20,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-4.6,239.0,-4.0,235.0,11.0,3.0,8.0,0.273,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.316,0.055999999999999994,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2009,121,29,Cal St. Northridge,15,64,BW,11,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.1,108.0,-0.1,112.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,23,-0.8,23,18,2,16,0.111,16,2,0,0,0,0,0,0,0.002
2009,120,30,California,7,64,P12,23,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-1.4,203.0,-1.7,207.0,6.0,2.0,4.0,0.333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.01,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2009,119,31,Chattanooga,16,64,SC,27,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.5,168.0,-0.8,176.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,-1.2,21,0.1,18,21,5,16,0.238,16,3,1,1,0,0,0,0,0.024
2009,118,33,Clemson,7,64,ACC,2,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-2.2,218.0,-1.6,205.0,12.0,5.0,7.0,0.417,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.262,0.035,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2009,117,34,Cleveland St.,13,32,Horz,14,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,0.4,69.0,0.6,59.0,3.0,1.0,2.0,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,6.0,3,7.9,2,30,13,17,0.433,17,5,2,2,2,2,0,0,0.037000000000000005
2009,116,40,Connecticut,1,4,BE,8,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,10.8,2.0,13.3,1.0,35.0,29.0,6.0,0.829,10.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,0.863,0.491,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2009,115,42,Cornell,14,64,Ivy,15,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,1.1,38.0,1.2,35.0,5.0,2.0,3.0,0.4,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.001,3.1,5,3.8,8,23,8,15,0.348,15,6,2,0,0,0,0,0,0.005
2009,114,45,Dayton,11,32,A10,1,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,2.9,20.0,1.3,32.0,12.0,6.0,6.0,0.5,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.051,0.001,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2009,113,50,Duke,2,16,ACC,2,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,3.1,19.0,1.4,30.0,50.0,37.0,13.0,0.74,15.0,13.0,10.0,7.0,3.0,2.0,2.0,11.0,0.978,0.626,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2009,112,51,East Tennessee St.,16,64,ASun,5,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.4,153.0,-0.3,152.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.2,13,1.2,11,20,4,16,0.2,16,3,1,0,0,0,0,0,0.005
2009,111,58,Florida St.,5,64,ACC,2,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,1.3,34.0,1.2,34.0,19.0,11.0,8.0,0.579,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.341,0.046,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2009,110,68,Gonzaga,4,16,WCC,33,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,3.4,16.0,4.5,11.0,50.0,34.0,16.0,0.68,16.0,15.0,10.0,5.0,2.0,2.0,0.0,6.0,0.9740000000000001,0.687,-2.8,28,0.1,19,70,40,30,0.571,30,20,11,5,2,2,0,6,0.71
2009,109,78,Illinois,5,64,B10,6,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-2.2,217.0,-3.0,229.0,14.0,7.0,7.0,0.5,7.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.43700000000000006,0.098,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2009,108,86,Kansas,3,16,B12,7,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,3.9,14.0,-2.5,220.0,55.0,41.0,14.0,0.745,16.0,16.0,9.0,7.0,4.0,3.0,2.0,12.0,0.988,0.733,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2009,107,102,Louisville,1,8,BE,8,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,1.8,27.0,3.5,16.0,31.0,22.0,9.0,0.71,10.0,7.0,6.0,5.0,2.0,1.0,1.0,3.0,0.899,0.48700000000000004,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2009,106,105,LSU,8,32,SEC,28,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-0.8,179.0,-0.9,181.0,9.0,4.0,5.0,0.444,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.161,0.016,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2009,105,107,Marquette,6,32,BE,8,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-1.6,209.0,-2.5,221.0,23.0,12.0,11.0,0.522,11.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,0.514,0.095,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2009,104,109,Maryland,10,32,ACC,2,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,0.4,68.0,-0.3,144.0,16.0,8.0,8.0,0.5,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.209,0.027999999999999997,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2009,103,111,Memphis,2,16,CUSA,13,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,-1.0,187.0,0.1,81.0,18.0,10.0,8.0,0.556,8.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,0.727,0.325,4.2,4,4.8,4,35,17,18,0.486,18,9,3,2,2,1,0,2,0.319
2009,102,114,Michigan,10,32,B10,6,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,7.0,5.0,7.6,5.0,35.0,24.0,11.0,0.686,11.0,9.0,7.0,4.0,2.0,2.0,0.0,3.0,0.759,0.265,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2009,101,115,Michigan St.,2,2,B10,6,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,8.0,3.0,9.6,2.0,47.0,32.0,15.0,0.681,15.0,13.0,9.0,5.0,4.0,1.0,0.0,4.0,0.867,0.342,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2009,100,118,Minnesota,10,64,B10,6,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-1.5,205.0,-1.7,208.0,7.0,2.0,5.0,0.286,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.009000000000000001,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2009,99,120,Mississippi St.,13,64,SEC,28,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-1.8,213.0,-1.8,210.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.004,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2009,98,122,Missouri,3,8,B12,7,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,-2.9,229.0,-3.3,231.0,13.0,5.0,8.0,0.385,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.353,0.073,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2009,97,125,Morehead St.,16,64,OVC,22,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,0.4,66.0,0.4,70.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.1,17,0.1,17,20,5,15,0.25,15,5,0,0,0,0,0,0,0.003
2009,96,126,Morgan St.,15,64,MEAC,18,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.2,133.0,-0.2,133.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15,0.4,15,12,1,11,0.083,11,1,0,0,0,0,0,0,0.0
2009,95,135,North Carolina,1,1,ACC,2,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,11.7,1.0,8.5,4.0,53.0,41.0,12.0,0.774,14.0,13.0,10.0,7.0,5.0,4.0,2.0,9.0,0.9670000000000001,0.556,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2009,94,140,North Dakota St.,14,64,Sum,30,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,0.1,82.0,0.2,79.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-1.0,20,-0.8,22,19,3,16,0.158,16,2,1,0,0,0,0,0,0.0
2009,93,145,Northern Iowa,12,64,MVC,19,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,0.5,60.0,1.1,41.0,8.0,4.0,4.0,0.5,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.131,0.016,1.7,9,4.1,7,42,21,21,0.5,21,12,5,2,2,0,0,1,0.171
2009,92,152,Ohio St.,8,64,B10,6,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-4.1,237.0,-2.7,225.0,26.0,15.0,11.0,0.577,11.0,8.0,4.0,2.0,1.0,0.0,0.0,5.0,0.8590000000000001,0.43700000000000006,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2009,91,153,Oklahoma,2,8,B12,7,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,1.4,33.0,0.8,48.0,21.0,12.0,9.0,0.571,9.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,0.46299999999999997,0.091,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2009,90,154,Oklahoma St.,8,32,B12,7,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-4.1,236.0,-4.2,236.0,9.0,2.0,7.0,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.027000000000000003,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2009,89,162,Pittsburgh,1,8,BE,8,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,-3.5,233.0,-4.6,239.0,16.0,8.0,8.0,0.5,8.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.633,0.201,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2009,88,163,Portland St.,13,64,BSky,9,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-0.3,146.0,-0.3,149.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,27,-2.2,27,15,0,15,0.0,15,0,0,0,0,0,0,0,0.0
2009,87,167,Purdue,5,16,B10,6,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-2.6,224.0,-2.7,224.0,35.0,21.0,14.0,0.6,14.0,10.0,7.0,2.0,1.0,1.0,0.0,3.0,0.857,0.32299999999999995,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2009,86,168,Radford,16,64,BSth,10,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,0.0,96.0,0.0,95.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,22,-1.5,26,14,0,14,0.0,14,0,0,0,0,0,0,0,0.0
2009,85,171,Robert Morris,15,64,NEC,21,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.2,126.0,-0.2,128.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11,0.6,13,11,1,10,0.091,10,1,0,0,0,0,0,0,0.0
2009,84,182,Siena,9,32,MAAC,16,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,0.5,61.0,0.9,46.0,5.0,2.0,3.0,0.4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,1.8,7,2.2,9,20,5,15,0.25,15,3,1,1,0,0,0,0,0.0
2009,83,194,Stephen F. Austin,14,64,Slnd,29,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,0.1,80.0,0.5,67.0,7.0,2.0,5.0,0.286,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.003,0.3,12,0.4,14,16,3,13,0.188,13,3,0,0,0,0,0,0,0.003
2009,82,196,Syracuse,3,16,BE,8,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,5.6,6.0,4.7,10.0,31.0,21.0,10.0,0.677,10.0,9.0,7.0,3.0,2.0,0.0,0.0,2.0,0.698,0.20800000000000002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2009,81,198,Temple,11,64,A10,1,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-2.6,227.0,-3.6,234.0,9.0,2.0,7.0,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.013999999999999999,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2009,80,199,Tennessee,9,64,SEC,28,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,-2.0,215.0,-0.3,154.0,27.0,16.0,11.0,0.593,11.0,8.0,6.0,2.0,0.0,0.0,0.0,3.0,0.7509999999999999,0.239,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2009,79,200,Texas,7,32,B12,7,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-5.6,240.0,-4.5,238.0,24.0,11.0,13.0,0.458,13.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,0.6579999999999999,0.171,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2009,78,201,Texas A&M,9,32,B12,7,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,0.4,65.0,0.5,66.0,16.0,8.0,8.0,0.5,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.308,0.040999999999999995,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2009,77,212,UCLA,6,32,P12,23,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,4.5,10.0,5.1,8.0,30.0,20.0,10.0,0.667,10.0,9.0,7.0,2.0,2.0,0.0,0.0,2.0,0.7490000000000001,0.263,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2009,76,218,USC,10,32,P12,23,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-1.1,193.0,-0.6,174.0,12.0,5.0,7.0,0.417,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.209,0.039,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
